0.5,0.50208,0.5338,0.546,0.54298,0.53161,0.51803,0.50348,0.48982,0.47845,0.46736,0.46075,0.45358,0.43974,0.43209,0.43261,0.42207,0.42416,0.41921,0.42121,0.41775,0.419,0.41762,0.41664,0.41875,0.42205,0.42332,0.42477,0.42681,0.42838,0.42918,0.42892,0.42746
0.53125,0.38468,0.42105,0.45095,0.46922,0.47678,0.47661,0.47124,0.46582,0.45638,0.4516,0.44415,0.43936,0.4309,0.42505,0.41637,0.41884,0.41571,0.41148,0.41241,0.40974,0.40885,0.41072,0.41218,0.4127,0.41304,0.41641,0.42025,0.42379,0.42722,0.4304,0.43257,0.43324
0.5625,0.29847,0.32126,0.34853,0.37524,0.39548,0.40863,0.41687,0.4202,0.42224,0.41862,0.41745,0.41575,0.41249,0.40902,0.40764,0.4026,0.39871,0.40118,0.39495,0.40005,0.39937,0.40007,0.39977,0.40329,0.40592,0.4077,0.41055,0.41517,0.42083,0.4267,0.43221,0.43653
0.59375,0.24769,0.26261,0.27685,0.29324,0.31412,0.33425,0.34831,0.35997,0.36872,0.37493,0.37878,0.37912,0.38389,0.38432,0.38445,0.37913,0.38347,0.37747,0.38613,0.38241,0.38602,0.38696,0.39026,0.38928,0.3922,0.39544,0.39929,0.40357,0.40941,0.41683,0.42541,0.4341
0.625,0.2154,0.22789,0.24195,0.25544,0.26614,0.2776,0.29507,0.30775,0.31778,0.32709,0.33462,0.34262,0.34435,0.35014,0.35537,0.35782,0.35775,0.36277,0.36144,0.36253,0.36651,0.36857,0.37156,0.3768,0.37872,0.38112,0.38441,0.38898,0.39451,0.4019,0.41175,0.42391
0.65625,0.19778,0.20677,0.21691,0.22867,0.24243,0.25551,0.26268,0.27349,0.28801,0.29748,0.30494,0.31179,0.31874,0.32377,0.32427,0.33319,0.33498,0.33897,0.33581,0.3461,0.34231,0.35445,0.35207,0.35576,0.36111,0.36591,0.36917,0.37335,0.3781,0.38427,0.39308,0.40555
0.6875,0.18865,0.19718,0.20707,0.21843,0.22797,0.23769,0.25053,0.26204,0.26614,0.27546,0.28625,0.29461,0.30121,0.30721,0.31582,0.31569,0.31634,0.32347,0.32826,0.32587,0.33247,0.33126,0.33459,0.33969,0.34178,0.3469,0.35153,0.35521,0.36022,0.36512,0.3717,0.38182
0.71875,0.18857,0.20383,0.21461,0.22146,0.22685,0.23419,0.24308,0.24994,0.26038,0.26997,0.27446,0.28052,0.28784,0.29482,0.29954,0.30435,0.3134,0.311,0.31343,0.31847,0.32208,0.31605,0.32839,0.3234,0.3344,0.33263,0.33576,0.33874,0.3409,0.34507,0.34884,0.35511
0.75,0.19145,0.19737,0.20394,0.21842,0.23723,0.24934,0.25382,0.25561,0.26026,0.26658,0.27451,0.28267,0.28775,0.28921,0.29297,0.29811,0.30065,0.30467,0.30932,0.30588,0.31153,0.3174,0.31306,0.31911,0.3182,0.32007,0.32511,0.32535,0.32742,0.3273,0.32835,0.32955
0.78125,0.19893,0.21301,0.22966,0.2385,0.23684,0.23619,0.24729,0.26395,0.274,0.27468,0.27073,0.27474,0.28553,0.29233,0.29647,0.29558,0.296,0.29963,0.30115,0.30594,0.30448,0.29788,0.3066,0.31103,0.30378,0.31449,0.30929,0.31677,0.31724,0.31696,0.31544,0.31237
0.8125,0.20874,0.22413,0.23014,0.23469,0.24613,0.26194,0.26662,0.26007,0.25784,0.26915,0.28724,0.29324,0.28519,0.28245,0.29076,0.297,0.30157,0.30085,0.29853,0.29993,0.30098,0.30984,0.30554,0.29577,0.30517,0.30042,0.3046,0.30374,0.30415,0.30606,0.3035,0.30051
0.84375,0.22024,0.22663,0.23633,0.2513,0.2571,0.25819,0.26047,0.27293,0.28602,0.2842,0.27451,0.27312,0.28878,0.30055,0.29709,0.29248,0.29146,0.29897,0.30353,0.30456,0.30112,0.30073,0.30026,0.30886,0.3037,0.30059,0.3016,0.29503,0.29867,0.29565,0.29518,0.29013
0.875,0.23538,0.24606,0.25594,0.2543,0.25625,0.2678,0.27397,0.27589,0.27362,0.27788,0.29253,0.30037,0.29065,0.28083,0.28558,0.29918,0.30513,0.30028,0.29316,0.30056,0.30372,0.30568,0.30305,0.30099,0.30064,0.30358,0.29351,0.30025,0.297,0.29674,0.29493,0.29191
0.90625,0.24754,0.25189,0.25645,0.26443,0.27613,0.27496,0.27417,0.28338,0.28852,0.29228,0.28869,0.28466,0.29229,0.30746,0.30883,0.29809,0.29102,0.29356,0.31152,0.30583,0.29612,0.30138,0.30379,0.30478,0.30337,0.30017,0.30654,0.30524,0.29667,0.29787,0.29417,0.29073
0.9375,0.25584,0.25966,0.26451,0.27011,0.27406,0.28011,0.29147,0.29117,0.29037,0.29675,0.29993,0.30545,0.30462,0.29728,0.29498,0.30509,0.31602,0.31533,0.3022,0.29849,0.31841,0.31327,0.30296,0.30616,0.3055,0.30515,0.30399,0.29754,0.30161,0.29678,0.29855,0.29947
0.96875,0.26596,0.26939,0.27348,0.27833,0.2834,0.2884,0.29095,0.29486,0.30419,0.3029,0.30373,0.30759,0.30749,0.31325,0.31726,0.31116,0.30276,0.30421,0.31381,0.3206,0.30848,0.30609,0.32151,0.31736,0.30929,0.31369,0.31072,0.30898,0.30551,0.30268,0.30275,0.29966
