0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875,1
0,-0.047849,-0.046625,-0.04538,-0.044114,-0.042829,-0.041518,-0.040169,-0.038778,-0.037346,-0.035892,-0.034406,-0.032852,-0.031326,-0.029773,-0.028193,-0.026652,-0.025084,-0.023443,-0.021805,-0.020277,-0.018795,-0.017239,-0.015615,-0.014092,-0.012584,-0.010953,-0.0093513,-0.0077757,-0.0061565,-0.0045539,-0.0029757,-0.0014766,0
0.03125,-0.050399,-0.049123,-0.04785,-0.046544,-0.045181,-0.043763,-0.042308,-0.040826,-0.039312,-0.037766,-0.036185,-0.034592,-0.032964,-0.031297,-0.029682,-0.02803,-0.026351,-0.024724,-0.023127,-0.021471,-0.019761,-0.018113,-0.016533,-0.014892,-0.013208,-0.011616,-0.010038,-0.0083689,-0.006716,-0.0050387,-0.0033319,-0.0016393,0
0.0625,-0.0531,-0.051801,-0.050493,-0.049121,-0.047701,-0.04622,-0.044667,-0.043055,-0.041409,-0.039742,-0.038061,-0.036365,-0.034649,-0.032929,-0.031161,-0.029387,-0.027671,-0.025926,-0.024145,-0.022383,-0.020672,-0.018955,-0.017213,-0.015506,-0.01383,-0.0121,-0.010379,-0.0087149,-0.0070566,-0.0053383,-0.0036011,-0.0018131,0
0.09375,-0.055968,-0.054553,-0.052995,-0.051381,-0.049769,-0.048149,-0.046537,-0.044895,-0.04321,-0.041489,-0.039737,-0.037958,-0.036162,-0.034354,-0.032536,-0.030708,-0.028816,-0.026937,-0.025095,-0.023247,-0.021384,-0.019536,-0.01772,-0.015913,-0.014128,-0.012399,-0.010678,-0.0089154,-0.007183,-0.0054724,-0.0037264,-0.0019055,0
0.125,-0.059321,-0.057686,-0.056009,-0.054332,-0.052581,-0.050786,-0.048924,-0.047071,-0.045218,-0.043349,-0.041457,-0.039553,-0.037635,-0.035702,-0.033757,-0.03181,-0.029873,-0.027911,-0.0259,-0.023924,-0.022004,-0.020115,-0.018236,-0.016378,-0.01453,-0.012655,-0.010794,-0.0090083,-0.0072241,-0.0054465,-0.0036655,-0.0018815,0
0.15625,-0.063319,-0.061484,-0.059613,-0.057688,-0.05572,-0.053771,-0.051797,-0.04977,-0.047692,-0.04563,-0.04358,-0.041519,-0.039437,-0.037352,-0.035268,-0.03318,-0.03109,-0.029016,-0.026977,-0.024914,-0.022827,-0.020758,-0.018739,-0.016773,-0.014848,-0.01297,-0.011111,-0.0092198,-0.0073162,-0.0054541,-0.0036191,-0.001803,0
0.1875,-0.067831,-0.065787,-0.063683,-0.06145,-0.059268,-0.057048,-0.054813,-0.052624,-0.050471,-0.048231,-0.045978,-0.043738,-0.041534,-0.039322,-0.037088,-0.034855,-0.032631,-0.030411,-0.028196,-0.026017,-0.023876,-0.021737,-0.019593,-0.017456,-0.015352,-0.013293,-0.011293,-0.009362,-0.0074733,-0.005576,-0.003685,-0.0018129,0
0.21875,-0.072943,-0.070468,-0.067902,-0.065342,-0.062839,-0.060312,-0.057932,-0.05555,-0.053115,-0.050776,-0.048454,-0.046106,-0.043718,-0.041352,-0.039034,-0.036709,-0.034363,-0.032018,-0.029684,-0.027357,-0.025045,-0.022782,-0.020562,-0.018363,-0.016177,-0.013998,-0.011838,-0.0097121,-0.0076469,-0.0056638,-0.003747,-0.0018626,0
0.25,-0.079008,-0.075842,-0.072781,-0.069888,-0.066978,-0.064178,-0.061425,-0.058679,-0.056114,-0.053576,-0.050985,-0.048497,-0.046022,-0.043555,-0.041039,-0.03856,-0.036134,-0.033707,-0.031268,-0.028836,-0.026417,-0.024006,-0.021619,-0.019279,-0.016986,-0.014737,-0.012519,-0.010322,-0.0081443,-0.0059993,-0.0039171,-0.0019207,0
