0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875
0,0.95365,0.94651,0.93942,0.93261,0.9264,0.92116,0.91718,0.91481,0.9143,0.9156,0.91877,0.92382,0.93061,0.93882,0.948,0.95746,0.96701,0.9759,0.98392,0.99092,0.99702,0.99747,0.99778,0.99784,0.99687,0.99622,0.99592,0.99604,0.99647,0.99713,0.9983,1
0.03125,0.96091,0.95419,0.94751,0.94103,0.93494,0.92956,0.92514,0.922,0.92039,0.92034,0.92191,0.92519,0.93016,0.93667,0.94426,0.95258,0.96131,0.96992,0.97794,0.98518,0.9914,0.99596,0.99761,0.99783,0.99798,0.99721,0.99675,0.99668,0.99698,0.99756,0.99852,1
0.0625,0.96778,0.9613,0.95492,0.94872,0.9428,0.9374,0.93276,0.92911,0.9267,0.92565,0.92594,0.92778,0.93118,0.9361,0.94212,0.94916,0.95684,0.96484,0.97259,0.97987,0.98639,0.99181,0.99561,0.99776,0.99795,0.99818,0.99759,0.99734,0.99748,0.99794,0.99874,1
0.09375,0.97444,0.96799,0.96179,0.9558,0.95007,0.9447,0.93997,0.936,0.93303,0.93122,0.93055,0.93122,0.93328,0.93678,0.94141,0.94713,0.95368,0.96081,0.96806,0.97514,0.98175,0.98753,0.99225,0.99566,0.99793,0.99814,0.99842,0.998,0.99796,0.99829,0.99895,1
0.125,0.98104,0.97441,0.96825,0.96239,0.95682,0.95152,0.94675,0.94261,0.93925,0.93688,0.93551,0.93524,0.93619,0.93848,0.94189,0.94632,0.95175,0.95791,0.96447,0.9711,0.97758,0.98351,0.98861,0.99286,0.99591,0.99805,0.9984,0.99866,0.99843,0.99861,0.99914,1
0.15625,0.98762,0.98066,0.97442,0.96861,0.96313,0.95792,0.95314,0.94891,0.94529,0.94249,0.94059,0.9396,0.93968,0.94095,0.94328,0.94658,0.95093,0.95612,0.96185,0.96786,0.97402,0.97986,0.98509,0.98982,0.99353,0.99623,0.99822,0.99857,0.99889,0.99891,0.9993,1
0.1875,0.9939,0.98676,0.98035,0.97453,0.96909,0.96396,0.95917,0.95489,0.95108,0.94797,0.94567,0.94416,0.94354,0.94395,0.94535,0.94769,0.95103,0.9553,0.96018,0.96545,0.97113,0.97671,0.98195,0.98685,0.991,0.99422,0.99667,0.99845,0.99882,0.99919,0.99944,1
0.21875,0.99819,0.99242,0.98601,0.98018,0.97474,0.96966,0.96488,0.96053,0.95658,0.95328,0.95069,0.94879,0.94761,0.94732,0.94795,0.94949,0.95192,0.95532,0.95938,0.96387,0.96898,0.97418,0.97923,0.98408,0.98849,0.9921,0.99501,0.99722,0.99877,0.99915,0.99958,1
0.25,0.99831,0.99727,0.99126,0.98552,0.98014,0.97506,0.97028,0.96587,0.96184,0.95844,0.95559,0.95341,0.9518,0.95095,0.95094,0.95177,0.95344,0.95601,0.95932,0.96311,0.96753,0.97226,0.97701,0.98168,0.98613,0.99,0.99329,0.99591,0.99781,0.99915,0.99956,1
0.28125,0.99866,0.9983,0.9957,0.99045,0.98524,0.98015,0.97541,0.97097,0.96691,0.96338,0.96039,0.95794,0.956,0.95471,0.95417,0.9544,0.95542,0.95728,0.9599,0.96301,0.96673,0.97094,0.97531,0.97971,0.98405,0.98807,0.99159,0.99455,0.99684,0.99845,0.99956,1
0.3125,0.99875,0.99855,0.99834,0.99472,0.98993,0.98494,0.98026,0.97582,0.97173,0.96811,0.96502,0.96231,0.96014,0.95852,0.95754,0.95727,0.95775,0.95898,0.96095,0.96346,0.96655,0.97017,0.97413,0.97822,0.98232,0.98637,0.99,0.99323,0.99585,0.99776,0.99916,1
0.34375,0.99887,0.99863,0.99845,0.9981,0.99412,0.98944,0.98482,0.98044,0.97632,0.97263,0.96942,0.96654,0.96418,0.96231,0.961,0.96029,0.96032,0.96101,0.96241,0.96439,0.9669,0.96995,0.97345,0.97717,0.98098,0.98495,0.9886,0.99198,0.99486,0.99714,0.99872,1
0.375,0.99887,0.99872,0.99852,0.99829,0.99792,0.99366,0.9891,0.98479,0.98069,0.97693,0.97362,0.97067,0.96812,0.96606,0.96447,0.96341,0.96304,0.96328,0.9642,0.96568,0.96768,0.97019,0.97319,0.97655,0.98008,0.98381,0.98745,0.99088,0.99395,0.99645,0.99827,1
0.40625,0.9987,0.99869,0.99858,0.99836,0.99815,0.99779,0.99322,0.98888,0.98484,0.98103,0.97766,0.97464,0.97196,0.96973,0.96792,0.96658,0.96585,0.96575,0.96621,0.96726,0.96879,0.97083,0.97336,0.97632,0.97958,0.98302,0.98658,0.98996,0.99315,0.99588,0.99808,1
0.4375,0.99835,0.99852,0.99852,0.99843,0.99821,0.99802,0.99767,0.9928,0.9888,0.98498,0.98153,0.97848,0.97568,0.9733,0.97132,0.96976,0.96873,0.96832,0.96841,0.96907,0.97017,0.97179,0.97387,0.97645,0.97941,0.98255,0.98592,0.98924,0.99247,0.99539,0.99788,1
0.46875,0.96941,0.99813,0.99835,0.99836,0.99826,0.9981,0.99789,0.99669,0.99253,0.98875,0.98524,0.98216,0.97926,0.97677,0.97463,0.9729,0.97163,0.97093,0.97071,0.97099,0.97174,0.97297,0.97467,0.97687,0.9795,0.98236,0.9855,0.98874,0.99194,0.99497,0.99767,1
