0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875
0,0.39999,0.39685,0.39316,0.38881,0.38371,0.37787,0.37135,0.36429,0.35689,0.34937,0.34198,0.33496,0.32858,0.32304,0.31853,0.31517,0.31297,0.31187,0.3117,0.31233,0.3137,0.31689,0.34501,0.36658,0.36837,0.3678,0.36711,0.36633,0.36546,0.36446,0.36333,0.36211
0.03125,0.39998,0.39709,0.39381,0.39002,0.38561,0.38056,0.37489,0.36866,0.36201,0.35513,0.34817,0.34139,0.33498,0.32917,0.32413,0.32003,0.31694,0.31491,0.31383,0.31361,0.31414,0.31547,0.31736,0.345,0.36653,0.36796,0.36744,0.36681,0.36609,0.36527,0.36431,0.36325
0.0625,0.39993,0.39723,0.39427,0.39091,0.38706,0.38266,0.37771,0.37222,0.36629,0.36004,0.35361,0.34717,0.34092,0.33505,0.32974,0.32514,0.32139,0.31855,0.31664,0.31559,0.31531,0.31573,0.31678,0.318,0.34496,0.3665,0.3676,0.36713,0.36657,0.36591,0.36513,0.36423
0.09375,0.39977,0.39726,0.39457,0.39157,0.38818,0.38431,0.37996,0.37512,0.36984,0.36421,0.35832,0.3523,0.34633,0.34057,0.33518,0.33029,0.32608,0.32262,0.31999,0.31818,0.31715,0.31681,0.3171,0.31785,0.31866,0.34491,0.36648,0.36729,0.36689,0.36639,0.36579,0.36505
0.125,0.39936,0.39713,0.39471,0.39203,0.38901,0.38559,0.38175,0.37748,0.37278,0.36772,0.36237,0.35681,0.35118,0.34563,0.3403,0.33531,0.33082,0.32693,0.32373,0.32127,0.31956,0.31852,0.31811,0.31826,0.31874,0.31931,0.34489,0.36645,0.36704,0.36671,0.36628,0.36572
0.15625,0.39833,0.39672,0.39464,0.39227,0.3896,0.38657,0.38316,0.37938,0.3752,0.37066,0.36582,0.36073,0.35549,0.35022,0.34505,0.3401,0.33548,0.33133,0.32771,0.32473,0.32242,0.32077,0.31973,0.31926,0.31924,0.3195,0.31989,0.34491,0.36645,0.36687,0.3666,0.36622
0.1875,0.39602,0.39581,0.39429,0.39229,0.38995,0.38729,0.38427,0.3809,0.37718,0.37312,0.36876,0.36412,0.35928,0.35433,0.3494,0.34457,0.33995,0.33567,0.33179,0.32842,0.32564,0.32345,0.32184,0.32077,0.32023,0.32005,0.32015,0.32039,0.34491,0.36646,0.36677,0.36655
0.21875,0.39131,0.39431,0.39356,0.39204,0.39007,0.38775,0.38509,0.3821,0.3788,0.37517,0.37123,0.36703,0.36259,0.35798,0.35333,0.34869,0.34416,0.33985,0.33585,0.33222,0.32908,0.32645,0.32435,0.32276,0.32169,0.32105,0.32074,0.32068,0.32079,0.3449,0.36645,0.36672
0.25,0.38259,0.39124,0.39239,0.39148,0.38994,0.38796,0.38566,0.38303,0.38009,0.37685,0.37331,0.3695,0.36545,0.3612,0.35684,0.35244,0.34808,0.34382,0.33979,0.33603,0.33262,0.32967,0.32717,0.32513,0.32358,0.32248,0.32174,0.3213,0.3211,0.3211,0.34488,0.36645
0.28125,0.36804,0.38244,0.39082,0.39065,0.38955,0.38794,0.38599,0.38369,0.38109,0.3782,0.37504,0.37159,0.36792,0.36402,0.35997,0.35583,0.35167,0.34755,0.34355,0.33974,0.3362,0.333,0.3302,0.3278,0.32583,0.32429,0.32312,0.32229,0.32174,0.32141,0.32132,0.34487
0.3125,0.34619,0.36798,0.38233,0.38978,0.38897,0.38772,0.38608,0.38412,0.38184,0.37927,0.37645,0.37335,0.37003,0.36648,0.36274,0.35887,0.35494,0.35099,0.3471,0.34332,0.33972,0.33637,0.33336,0.33067,0.32835,0.32644,0.32487,0.32365,0.32273,0.32207,0.32163,0.32146
0.34375,0.31695,0.34612,0.36792,0.38226,0.38844,0.38734,0.38597,0.38432,0.38235,0.3801,0.37758,0.37483,0.37182,0.3686,0.36517,0.36158,0.3579,0.35415,0.3504,0.34671,0.34313,0.33972,0.33655,0.33367,0.33109,0.32884,0.32694,0.32535,0.32407,0.32306,0.32227,0.32178
0.375,0.28248,0.31691,0.34605,0.36786,0.38217,0.38696,0.3857,0.38431,0.38265,0.38069,0.37848,0.37602,0.37332,0.3704,0.36728,0.36398,0.36054,0.35702,0.35345,0.34989,0.34637,0.34297,0.33973,0.33672,0.33395,0.33144,0.32926,0.32734,0.32573,0.32438,0.32328,0.32241
0.40625,0.24752,0.28248,0.31688,0.34599,0.3678,0.38205,0.38535,0.38411,0.38274,0.38106,0.37913,0.37696,0.37455,0.37192,0.36909,0.36607,0.36289,0.35961,0.35623,0.35283,0.34943,0.34608,0.34284,0.33976,0.33687,0.33418,0.33175,0.32958,0.32767,0.326,0.32457,0.32335
0.4375,0.21861,0.24756,0.28248,0.31684,0.34592,0.36774,0.38194,0.38363,0.38259,0.38122,0.37956,0.37767,0.37553,0.37318,0.37062,0.36788,0.36496,0.36191,0.35875,0.35553,0.35228,0.34903,0.34583,0.34274,0.33979,0.33699,0.33438,0.33201,0.32984,0.3279,0.32617,0.32464
0.46875,0.20216,0.22443,0.24761,0.28247,0.31681,0.34585,0.36767,0.38182,0.38213,0.38116,0.37979,0.37815,0.37629,0.3742,0.37191,0.36943,0.36677,0.36395,0.36102,0.358,0.35492,0.3518,0.34869,0.34563,0.34266,0.33982,0.3371,0.33456,0.3322,0.33003,0.32805,0.32624
