0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875,1
0,-0.12743,-0.12568,-0.12404,-0.1225,-0.12101,-0.11954,-0.11804,-0.11645,-0.11469,-0.11272,-0.11048,-0.1079,-0.10496,-0.10162,-0.097863,-0.093694,-0.089133,-0.084217,-0.078996,-0.073522,-0.067851,-0.062026,-0.048461,-0.037552,-0.033168,-0.02909,-0.02502,-0.020943,-0.016847,-0.012719,-0.0085446,-0.0043091,0
0.03125,-0.12624,-0.12427,-0.12241,-0.12065,-0.11895,-0.1173,-0.11563,-0.11392,-0.1121,-0.11011,-0.10791,-0.10544,-0.10266,-0.099534,-0.096036,-0.092154,-0.087893,-0.083274,-0.078331,-0.073109,-0.067657,-0.062029,-0.056303,-0.043618,-0.033382,-0.029055,-0.024959,-0.020867,-0.016765,-0.012642,-0.0084832,-0.0042735,0
0.0625,-0.12528,-0.1231,-0.12103,-0.11906,-0.11716,-0.11532,-0.11349,-0.11164,-0.10972,-0.10769,-0.10549,-0.10308,-0.1004,-0.097434,-0.094138,-0.090496,-0.086499,-0.082153,-0.077478,-0.072508,-0.067282,-0.061848,-0.056262,-0.050596,-0.038774,-0.029212,-0.024928,-0.020816,-0.016704,-0.012581,-0.0084317,-0.0042429,0
0.09375,-0.12452,-0.12213,-0.11986,-0.11769,-0.11561,-0.11358,-0.11159,-0.1096,-0.10757,-0.10547,-0.10324,-0.10084,-0.098225,-0.095364,-0.092221,-0.08877,-0.084995,-0.080892,-0.076466,-0.071739,-0.06674,-0.061509,-0.056089,-0.050537,-0.044909,-0.033929,-0.02504,-0.020791,-0.016664,-0.012535,-0.0083904,-0.004217,0
0.125,-0.12399,-0.12138,-0.11891,-0.11655,-0.11428,-0.11208,-0.10992,-0.10779,-0.10564,-0.10344,-0.10115,-0.098738,-0.096151,-0.093358,-0.090324,-0.087021,-0.083427,-0.079531,-0.075328,-0.070827,-0.066049,-0.061022,-0.055782,-0.050373,-0.044844,-0.039242,-0.029083,-0.020867,-0.016644,-0.012504,-0.0083595,-0.0041963,0
0.15625,-0.12368,-0.12084,-0.11816,-0.1156,-0.11315,-0.11078,-0.10847,-0.10619,-0.10391,-0.10161,-0.09925,-0.096793,-0.094202,-0.091442,-0.08848,-0.085285,-0.081834,-0.078108,-0.074098,-0.069802,-0.065232,-0.060404,-0.055348,-0.050097,-0.044694,-0.03918,-0.033595,-0.024236,-0.016694,-0.012489,-0.0083389,-0.0041807,0
0.1875,-0.12361,-0.1205,-0.1176,-0.11486,-0.11222,-0.10968,-0.10721,-0.10478,-0.10238,-0.099969,-0.097521,-0.095006,-0.092388,-0.089634,-0.086711,-0.083591,-0.080248,-0.076659,-0.072811,-0.068694,-0.064312,-0.059674,-0.054799,-0.049712,-0.044448,-0.039044,-0.033539,-0.027967,-0.019389,-0.01252,-0.0083285,-0.0041703,0
0.21875,-0.12382,-0.12036,-0.11724,-0.1143,-0.11148,-0.10877,-0.10614,-0.10357,-0.10103,-0.098508,-0.095965,-0.093378,-0.090715,-0.087945,-0.085037,-0.081963,-0.078696,-0.075213,-0.071496,-0.067532,-0.063317,-0.058852,-0.05415,-0.049227,-0.04411,-0.03883,-0.033421,-0.027919,-0.022354,-0.014542,-0.0083469,-0.004165,0
0.25,-0.12532,-0.12042,-0.11706,-0.11391,-0.11092,-0.10804,-0.10525,-0.10253,-0.099865,-0.09722,-0.094576,-0.091907,-0.089185,-0.086381,-0.083467,-0.080415,-0.077198,-0.073794,-0.070181,-0.066344,-0.062272,-0.057963,-0.05342,-0.048656,-0.043686,-0.038536,-0.033237,-0.027819,-0.022315,-0.016754,-0.0096955,-0.0041735,0
0.28125,-0.13296,-0.12165,-0.11702,-0.11369,-0.11052,-0.10747,-0.10453,-0.10167,-0.098863,-0.096097,-0.093347,-0.090589,-0.087798,-0.084947,-0.08201,-0.07896,-0.075771,-0.072421,-0.068886,-0.065151,-0.061201,-0.057027,-0.05263,-0.048013,-0.043187,-0.038171,-0.032988,-0.027666,-0.022235,-0.016724,-0.011163,-0.004848,0
