0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875
0,0.62623,0.62464,0.62312,0.62176,0.62058,0.61964,0.61894,0.61851,0.61836,0.6185,0.61894,0.61968,0.62071,0.62202,0.62361,0.62545,0.62752,0.62977,0.63217,0.63468,0.63726,0.63988,0.64247,0.64503,0.64749,0.64984,0.65206,0.65413,0.65604,0.65779,0.65937,0.66075
0.03125,0.63368,0.63186,0.6301,0.62848,0.62701,0.62573,0.62467,0.62383,0.62325,0.62293,0.62287,0.62308,0.62356,0.62432,0.62533,0.6266,0.62808,0.62979,0.63166,0.63371,0.63587,0.63812,0.64043,0.64276,0.64507,0.64736,0.64957,0.65171,0.65375,0.65568,0.6575,0.65917
0.0625,0.64151,0.63937,0.63733,0.63539,0.6336,0.63197,0.63055,0.62934,0.62835,0.6276,0.62711,0.62686,0.62686,0.62711,0.62762,0.62837,0.62934,0.63052,0.63192,0.63348,0.63522,0.63706,0.63902,0.64106,0.64314,0.64525,0.64736,0.64945,0.6515,0.65351,0.65546,0.65734
0.09375,0.65004,0.64747,0.645,0.64266,0.64047,0.63846,0.63665,0.63505,0.63367,0.63253,0.63162,0.63094,0.63051,0.63031,0.63036,0.63064,0.63114,0.63185,0.63279,0.6339,0.6352,0.63663,0.63821,0.63991,0.64171,0.64357,0.64549,0.64745,0.64942,0.65141,0.65338,0.65535
0.125,0.65974,0.65648,0.65338,0.65049,0.64779,0.64532,0.64306,0.64104,0.63925,0.6377,0.63638,0.6353,0.63446,0.63385,0.63347,0.63332,0.63339,0.63367,0.63417,0.63486,0.63571,0.63676,0.63796,0.63932,0.64078,0.64235,0.64402,0.64577,0.64758,0.64945,0.65137,0.65331
0.15625,0.67113,0.66679,0.6628,0.65913,0.65576,0.65268,0.64989,0.64738,0.64513,0.64315,0.64142,0.63994,0.63869,0.63768,0.6369,0.63635,0.63601,0.63589,0.63598,0.63626,0.63672,0.63739,0.63821,0.6392,0.64031,0.64157,0.64295,0.64444,0.64604,0.64772,0.64949,0.65133
0.1875,0.68504,0.67902,0.67363,0.66882,0.66453,0.66067,0.65723,0.65413,0.65138,0.64891,0.64674,0.64484,0.64318,0.64178,0.64061,0.63968,0.63896,0.63845,0.63816,0.63807,0.63816,0.63844,0.6389,0.63951,0.6403,0.64122,0.64228,0.64349,0.64482,0.64627,0.64783,0.6495
0.21875,0.70229,0.6936,0.6862,0.67986,0.67433,0.66948,0.66519,0.66139,0.65802,0.65503,0.65237,0.65001,0.64795,0.64614,0.64459,0.64327,0.64219,0.64132,0.64066,0.6402,0.63994,0.63986,0.63997,0.64023,0.64068,0.64127,0.64202,0.64291,0.64395,0.64512,0.64642,0.64786
0.25,0.72354,0.71098,0.70082,0.69237,0.68524,0.67914,0.67384,0.66921,0.66512,0.66152,0.65831,0.65548,0.65297,0.65075,0.64881,0.64712,0.64567,0.64445,0.64344,0.64264,0.64203,0.64161,0.64138,0.64131,0.64141,0.64169,0.64211,0.64269,0.64342,0.64429,0.64532,0.64648
