0,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5,0.53125,0.5625,0.59375,0.625,0.65625,0.6875,0.71875,0.75,0.78125,0.8125,0.84375,0.875,0.90625,0.9375,0.96875,1
0,-0.17535,-0.16984,-0.16437,-0.15894,-0.15354,-0.14817,-0.14284,-0.13756,-0.13234,-0.12717,-0.12208,-0.11707,-0.11215,-0.10733,-0.1026,-0.097955,-0.093387,-0.088872,-0.084378,-0.079864,-0.075283,-0.070579,-0.065698,-0.060582,-0.05518,-0.04945,-0.043363,-0.036908,-0.03009,-0.022936,-0.015491,-0.0078203,0
0.03125,-0.1755,-0.16991,-0.16437,-0.15887,-0.1534,-0.14796,-0.14256,-0.13718,-0.13184,-0.12654,-0.1213,-0.1161,-0.11097,-0.10592,-0.10094,-0.096032,-0.091203,-0.08644,-0.081726,-0.077036,-0.072339,-0.067592,-0.062749,-0.057758,-0.052567,-0.047125,-0.041388,-0.035323,-0.028909,-0.022144,-0.015045,-0.007645,0
0.0625,-0.17587,-0.17016,-0.16452,-0.15894,-0.1534,-0.1479,-0.14243,-0.13699,-0.13158,-0.12619,-0.12084,-0.11553,-0.11026,-0.10504,-0.099869,-0.094763,-0.089718,-0.084735,-0.079806,-0.074921,-0.070059,-0.065195,-0.060293,-0.055313,-0.050208,-0.04493,-0.039431,-0.033664,-0.027594,-0.021194,-0.014455,-0.0073814,0
0.09375,-0.17653,-0.17064,-0.16486,-0.15916,-0.15354,-0.14796,-0.14243,-0.13694,-0.13147,-0.12602,-0.1206,-0.11521,-0.10985,-0.10452,-0.099224,-0.093972,-0.088767,-0.08361,-0.078502,-0.073438,-0.068408,-0.063399,-0.058389,-0.053348,-0.048241,-0.043027,-0.037661,-0.032097,-0.02629,-0.0202,-0.013798,-0.0070649,0
0.125,-0.17767,-0.17149,-0.16548,-0.15961,-0.15385,-0.14817,-0.14256,-0.13699,-0.13147,-0.12597,-0.1205,-0.11506,-0.10963,-0.10423,-0.098855,-0.093508,-0.088192,-0.082911,-0.077667,-0.072459,-0.067286,-0.06214,-0.057009,-0.051876,-0.046715,-0.041497,-0.036185,-0.030737,-0.02511,-0.01926,-0.013146,-0.0067335,0
0.15625,-0.1795,-0.17289,-0.16654,-0.1604,-0.15443,-0.14858,-0.14284,-0.13718,-0.13158,-0.12602,-0.1205,-0.11501,-0.10954,-0.10409,-0.098662,-0.093253,-0.087865,-0.082501,-0.077163,-0.071852,-0.066568,-0.06131,-0.056071,-0.050842,-0.045609,-0.04035,-0.035039,-0.029643,-0.024125,-0.018444,-0.012556,-0.0064202,0
0.1875,-0.18232,-0.17511,-0.16827,-0.16172,-0.15542,-0.14932,-0.14338,-0.13756,-0.13184,-0.12619,-0.1206,-0.11506,-0.10954,-0.10405,-0.09858,-0.093129,-0.087694,-0.082277,-0.076877,-0.071496,-0.066136,-0.060795,-0.055471,-0.050161,-0.044856,-0.039544,-0.034207,-0.028822,-0.02336,-0.017787,-0.012063,-0.0061481,0
0.21875,-0.18646,-0.17846,-0.17093,-0.16382,-0.15704,-0.15056,-0.14431,-0.13825,-0.13234,-0.12654,-0.12084,-0.11521,-0.10963,-0.10409,-0.09858,-0.093092,-0.087622,-0.082168,-0.076728,-0.071302,-0.065891,-0.060494,-0.05511,-0.049739,-0.044375,-0.039013,-0.033642,-0.028246,-0.022805,-0.017294,-0.01168,-0.0059291,0
0.25,-0.19225,-0.18326,-0.17485,-0.16697,-0.15955,-0.15252,-0.14582,-0.13939,-0.13319,-0.12717,-0.1213,-0.11553,-0.10985,-0.10423,-0.098662,-0.093129,-0.087622,-0.082136,-0.076666,-0.071209,-0.065764,-0.06033,-0.054907,-0.049493,-0.044086,-0.038684,-0.033281,-0.027866,-0.022428,-0.016948,-0.011403,-0.0057647,0
0.28125,-0.19986,-0.18976,-0.18032,-0.1715,-0.16324,-0.15548,-0.14816,-0.14122,-0.13459,-0.12823,-0.12208,-0.1161,-0.11026,-0.10452,-0.098855,-0.093253,-0.087694,-0.082168,-0.076666,-0.071182,-0.065711,-0.060251,-0.054801,-0.049359,-0.043924,-0.038493,-0.033064,-0.027631,-0.022187,-0.01672,-0.011214,-0.0056493,0
0.3125,-0.20924,-0.19803,-0.18749,-0.17761,-0.16837,-0.15972,-0.15161,-0.14398,-0.13677,-0.12992,-0.12337,-0.11707,-0.11097,-0.10504,-0.099224,-0.093508,-0.087865,-0.082277,-0.076728,-0.071209,-0.065711,-0.060228,-0.054757,-0.049295,-0.043839,-0.038389,-0.032942,-0.027494,-0.022042,-0.016578,-0.011093,-0.0055732,0
0.34375,-0.21993,-0.20783,-0.1963,-0.18538,-0.1751,-0.16545,-0.15641,-0.14794,-0.13998,-0.13248,-0.12538,-0.11863,-0.11215,-0.10592,-0.099869,-0.093972,-0.088192,-0.082501,-0.076877,-0.071302,-0.065764,-0.060251,-0.054757,-0.049276,-0.043804,-0.038339,-0.032879,-0.02742,-0.021961,-0.016496,-0.011021,-0.0055261,0
0.375,-0.23102,-0.21849,-0.20629,-0.19454,-0.18332,-0.1727,-0.16268,-0.15327,-0.14443,-0.13614,-0.12834,-0.12098,-0.11399,-0.10733,-0.10094,-0.094763,-0.088767,-0.082911,-0.077163,-0.071496,-0.065891,-0.06033,-0.054801,-0.049295,-0.043804,-0.038325,-0.032853,-0.027385,-0.021919,-0.016452,-0.01098,-0.0054987,0
0.40625,-0.24125,-0.22894,-0.21662,-0.20447,-0.19263,-0.18122,-0.17032,-0.15999,-0.15024,-0.14107,-0.13244,-0.12434,-0.1167,-0.10947,-0.1026,-0.096032,-0.089718,-0.08361,-0.077667,-0.071852,-0.066136,-0.060494,-0.054907,-0.049359,-0.043839,-0.038339,-0.032853,-0.027374,-0.021901,-0.016431,-0.010959,-0.0054839,0
0.4375,-0.24915,-0.23785,-0.22611,-0.21417,-0.20221,-0.19042,-0.17894,-0.16788,-0.1573,-0.14727,-0.13778,-0.12885,-0.12044,-0.11252,-0.10504,-0.097955,-0.091203,-0.084735,-0.078502,-0.072459,-0.066568,-0.060795,-0.05511,-0.049493,-0.043924,-0.038389,-0.032879,-0.027385,-0.021901,-0.016424,-0.010951,-0.0054768,0
0.46875,-0.25348,-0.24386,-0.23343,-0.2224,-0.21098,-0.19939,-0.18779,-0.17637,-0.16524,-0.15452,-0.14426,-0.13452,-0.12531,-0.11662,-0.10843,-0.1007,-0.093387,-0.08644,-0.079806,-0.073438,-0.067286,-0.06131,-0.055471,-0.049739,-0.044086,-0.038493,-0.032942,-0.02742,-0.021919,-0.016431,-0.010951,-0.0054748,0
0.5,-0.25348,-0.24598,-0.23742,-0.22795,-0.21773,-0.20697,-0.19587,-0.18461,-0.17337,-0.1623,-0.15152,-0.14114,-0.1312,-0.12176,-0.11282,-0.10438,-0.096409,-0.088872,-0.081726,-0.074921,-0.068408,-0.06214,-0.056071,-0.050161,-0.044375,-0.038684,-0.033064,-0.027494,-0.021961,-0.016452,-0.010959,-0.0054768,0
